,player_id,catches_taken_ema,run_out_direct_ema,run_out_throw_ema,stumpings_done_ema,balls_bowled_ema,runs_conceded_ema,wickets_taken_ema,maidens_ema,runs_scored_ema,balls_faced_ema,fours_scored_ema,sixes_scored_ema,fantasy_score_total_ema
146729,5e80eb8e,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
146730,5e941faa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,31.0,4.0,1.0,50.0
146760,5ea51c25,0.21875929746434183,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,16.364122579909573,14.231408900105636,1.8866334356032124,0.610775210274223,27.852717567991377
146764,5eaff430,0.10014814814814815,0.0,0.0,0.0,16.93037037037037,17.282982716049382,0.3892938271604939,0.0,2.3722271604938276,2.8036345679012347,0.5641679012345681,0.0,18.01637530864198
146785,5eb51b97,0.29485262654410666,0.0,0.0,0.0,9.94975956900592,8.162427366401914,0.2234288875394505,0.0,17.16512444077101,24.70610172852259,1.5112915473539525,0.5591045929553315,33.070172580251544
146858,5ebc3941,0.39640824262145236,1.0685882223246555e-06,1.4600683295031877e-08,0.0,0.0,0.0,0.0,0.0,10.112063220352672,10.52242312934225,0.756007205654052,0.3105736530818327,18.68753831439198
146930,5ec126fa,0.08038978877187553,0.0,0.0,0.0,20.57436002533096,24.08237187455999,0.7746954198898703,0.0,3.001101171158032,2.6427578180225604,0.25498130592440954,0.08487611220891127,30.99510926776169
147003,5ec41cd7,0.4218476600400104,0.0,0.011889902204952929,0.0,30.968475914239324,30.43459576561878,1.1575862944469004,0.014677623481694345,2.168858927876113,2.477597283502993,0.020767661704194657,0.15379468730748114,46.131714429778896
147022,5eceeb7f,0.40506289885397884,0.0,0.18281008783457808,0.0,0.0,0.0,0.0,0.0,4.266204829441727,12.725069989602481,0.04896698781283342,0.0,9.942968072109617
147043,5ecfab18,0.07791266591244336,0.0,0.06455246613333758,0.0,0.39189025249501647,0.4654495497427394,0.0,0.0,20.349632866507598,31.35073543174154,2.146540151805591,0.0,27.215687628975196
147049,5edaa34d,0.0,0.0,0.20235061728395062,0.0,12.30856691358025,29.937585514403292,0.10014814814814815,0.0,0.26666666666666666,0.6201283950617285,0.0,0.0,5.674287407407407
147051,5edd9f96,0.0,0.0,0.0,0.0,25.0,37.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0
147057,5ee47383,0.27757300411522634,0.0,0.0,0.0,44.5949787654321,48.171077530864196,0.1620174485596708,0.0,10.846960987654322,15.054378930041153,0.34903703703703703,0.10014814814814815,21.314347983539097
147065,5ee4759d,0.7921843211705533,0.0,0.0,0.10014814814814815,0.0,0.0,0.0,0.0,34.82921968431642,57.92150881390033,4.333196548331048,0.40724144051211714,47.15017154311843
147075,5eea345c,0.2764371983414273,0.10334076073519834,0.0,0.0,0.0,0.0,0.0,0.0,27.46636646994317,24.081884687328465,2.479809764354503,0.9918773233919715,41.503652823175145
147147,5eef2118,0.48673402874387706,0.0,0.0,0.0,153.33694068501546,91.20478918153731,2.8807349930750163,3.6282028091547436,5.490255120157955,19.195520243811444,0.7565219417815334,0.01558547832050415,70.34836136759175
147158,5ef3c310,0.2156375089163238,0.0,0.0,0.0,21.685365573202247,17.83042216708808,1.2694270581948417,0.3042604513088724,5.419844846626389,7.989610386474368,0.677547193585585,0.04243805610445563,48.09479120906649
147160,5ef7b1ba,0.0,1.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
147206,5efa8af3,0.22891652265911938,0.0,0.027731222334341773,0.0,4.38429434757412,3.223220060396092,0.15273894982006458,0.0004355344039002062,8.9737735911853,12.803550085785325,0.3073988897357382,0.2429321329573987,17.65299877526071
147210,5efbe408,0.13333333333333333,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.8,0.0,0.13333333333333333,11.466666666666669
